iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.024118054459962505,0.01992678116061036,-0.004191273299352146,-0.004191273299352146
21,0.007727704760508839,0.0059438178196859984,-0.0017838869408228408,-0.09414837179723202
41,0.0030234341779585075,0.0023454943325968503,-0.0006779398453616572,-0.11591973903543173
61,0.000831730160821318,0.0005025920689817628,-0.00032913809183955514,-0.12530699781612095
81,0.00018683278334649634,3.58375240095446e-5,-0.00015099525933695175,-0.12975897233949985
101,7.649582338210815e-5,1.9153969448175247e-6,-7.458042643729062e-5,-0.1318815734301579
121,3.7191639166033594e-5,1.41854365509199e-7,-3.7049784800524396e-5,-0.13293580474988972
141,1.8785727485327886e-5,1.3704886449658754e-8,-1.8772022598878226e-5,-0.13346269390584478
161,9.991782394108974e-6,1.7178965624764557e-9,-9.990064497546499e-6,-0.13373549163992676
181,5.613232421676484e-6,3.352154556369078e-10,-5.612897206220847e-6,-0.13388453027200053
201,3.29072684561812e-6,1.2861942839404483e-10,-3.290598226189726e-6,-0.13397010399027295
221,1.9815330708207265e-6,7.294518912082751e-11,-1.981460125631606e-6,-0.13402098591072292
241,1.2116681268522523e-6,4.36436584498959e-11,-1.2116244831938024e-6,-0.13405187354291528
261,7.497606280242513e-7,2.4675762772475244e-11,-7.497359522614788e-7,-0.13407086876993907
281,4.7134215950651536e-7,1.3778060323633182e-11,-4.7132838144619173e-7,-0.1340827070056438
301,3.0316065858920874e-7,8.762854077978134e-12,-3.031518957351308e-7,-0.1340902283694865
321,2.004436022506245e-7,6.5526681189790774e-12,-2.0043704958250554e-7,-0.13409513069226459
341,1.363986784536358e-7,4.935224141355215e-12,-1.3639374322949444e-7,-0.13409841811008844
361,9.565363907960755e-8,3.3684971519047744e-12,-9.565027058245564e-8,-0.13410068817629137
381,6.935853860703929e-8,2.209525649641693e-12,-6.935632908138964e-8,-0.13410230636460146
401,5.202034057247631e-8,1.5403902603285009e-12,-5.2018800182215984e-8,-0.13410349997250434
421,4.0144560137627546e-8,1.1235422371621633e-12,-4.014343659539038e-8,-0.13410440865308731
441,3.165179509938537e-8,8.526526896127038e-13,-3.165094244669575e-8,-0.13410511791798627
461,2.5335553025209596e-8,7.370881707391232e-13,-2.5334815937038856e-8,-0.1341056817179324
481,2.0451250853027687e-8,7.353668956534718e-13,-2.0450515486132034e-8,-0.13410613521133924
501,1.6522009795956904e-8,7.770583067949815e-13,-1.6521232737650108e-8,-0.13410650166596533
521,1.3250778624045453e-8,8.545079828267835e-13,-1.3249924116062627e-8,-0.134106796831605
541,1.0439750341221701e-8,9.745482318673105e-13,-1.0438775792989834e-8,-0.13410703168218652
561,7.953128997954096e-9,1.0617345987160935e-12,-7.95206726335538e-9,-0.13410721387692204
581,5.754903512982279e-9,1.008352840975518e-12,-5.753895160141303e-9,-0.13410734931751755
601,3.930909411539674e-9,8.119369393642943e-13,-3.93009747460031e-9,-0.13410744451254283
621,2.5954126426045076e-9,5.976714477395414e-13,-2.594814971156768e-9,-0.1341075082312582
641,1.754593602708983e-9,4.721029542940574e-13,-1.7541214997546888e-9,-0.13410755054814266
661,1.29524407614128e-9,4.327428438096647e-13,-1.2948113332974702e-9,-0.13410758029682016
681,1.0745043845855541e-9,4.3267192981147336e-13,-1.0740717126557427e-9,-0.13410760358479307
701,9.80081539606535e-10,4.42432865948915e-13,-9.79639106740586e-10,-0.13410762393599052
721,9.399315123129268e-10,4.514177528210667e-13,-9.394800945601058e-10,-0.13410764305786146
741,9.162230312302431e-10,4.54945480528257e-13,-9.157680857497148e-10,-0.1341076615867971
761,8.97731385924002e-10,4.5272754395098624e-13,-8.97278658380051e-10,-0.13410767969995355
781,8.83954810880269e-10,4.4583685819478144e-13,-8.835089740220743e-10,-0.13410769749484558
801,8.698993585802209e-10,4.3294311020941e-13,-8.694664154700115e-10,-0.13410771502584917
821,8.463100663863236e-10,4.115987935527226e-13,-8.458984675927709e-10,-0.1341077321894461
841,8.108525371928507e-10,3.8223515728070357e-13,-8.1047030203557e-10,-0.13410774874974776
