iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.0258442931897993,0.02191392459604688,-0.003930368593752419,-0.003930368593752419
21,0.007548451137659462,0.005656001579311006,-0.001892449558348456,-0.09533305248417273
41,0.002881626998566823,0.002217592205022015,-0.000664034793544808,-0.11718287677192057
61,0.0008343063523306285,0.0004996986490784119,-0.00033460770325221656,-0.12657972697081127
81,0.00018675649607352611,3.0241741216086126e-5,-0.00015651475485744,-0.1311682020089602
101,7.852380600466914e-5,9.457425787632681e-7,-7.757806342590588e-5,-0.13337165108006505
121,3.872157069892452e-5,4.5154546085144973e-8,-3.867641615283937e-5,-0.13446992554187906
141,1.973488624074881e-5,3.3507862618054946e-9,-1.9731535454487005e-5,-0.13502153828105454
161,1.0608704945272572e-5,5.146659447653634e-10,-1.0608190279327807e-5,-0.13530960199259767
181,6.043269467981813e-6,1.888949432451639e-10,-6.043080573038568e-6,-0.13546883861619036
201,3.6230583944933867e-6,9.69245280112385e-11,-3.6229614699653755e-6,-0.13556187854185775
221,2.2616782621213324e-6,5.964727352194093e-11,-2.2616186148478106e-6,-0.1356188154754942
241,1.452933103437148e-6,4.287248367218784e-11,-1.4528902309534758e-6,-0.13565489387443233
261,9.496334954642428e-7,3.333268674108181e-11,-9.496001627775017e-7,-0.1356782889325179
281,6.252709415163619e-7,2.5116231949840025e-11,-6.25245825284412e-7,-0.135693646226064
301,4.1198204268580426e-7,1.745941305790397e-11,-4.1196458327274635e-7,-0.13570376528070685
321,2.709948078094221e-7,1.1381000757602355e-11,-2.7098342680866447e-7,-0.13571042723400112
341,1.7815971436880206e-7,7.521566179783106e-12,-1.7815219280262227e-7,-0.13571480746251066
361,1.1723265041186081e-7,5.4438186794473464e-12,-1.1722720659318137e-7,-0.135717688309254
381,7.710860307744742e-8,4.238087920277375e-12,-7.710436498952714e-8,-0.1357195840488408
401,5.044060443628247e-8,3.3684587105267506e-12,-5.0437235977571943e-8,-0.1357208283354969
421,3.2499125747027085e-8,2.6593084666306175e-12,-3.249646643856045e-8,-0.1357216371000051
441,2.0322973694298736e-8,1.9863430566600083e-12,-2.0320987351242077e-8,-0.13572215135165744
461,1.2157078469040135e-8,1.3061676722903374e-12,-1.2155772301367844e-8,-0.13572246638570626
481,6.935333288764799e-9,7.419605953336182e-13,-6.9345913281694655e-9,-0.13572265049636223
501,3.8348561336806874e-9,4.1812688039079635e-13,-3.834438006800297e-9,-0.13572275375433937
521,2.119888343154017e-9,2.911740788960671e-13,-2.119597169075121e-9,-0.13572281067592123
541,1.2137770285539056e-9,2.5481424440775967e-13,-1.2135222143094978e-9,-0.1357228425783954
561,7.437384199554871e-10,2.472216114423196e-13,-7.434911983440448e-10,-0.1357228614032634
581,4.989464150570419e-10,2.4489298166102514e-13,-4.98701522075381e-10,-0.1357228734423268
601,3.6924389930752437e-10,2.4148440382646477e-13,-3.690024149036979e-10,-0.13572288192073653
621,2.9902412733634945e-10,2.368465887647862e-13,-2.987872807475847e-10,-0.13572288849389103
641,2.5989083184697353e-10,2.314702176966703e-13,-2.5965936162927687e-10,-0.13572289402212362
661,2.37290957573637e-10,2.2596376439668097e-13,-2.3706499380924034e-10,-0.13572289895833783
681,2.2357424263470715e-10,2.2068862423506e-13,-2.2335355401047209e-10,-0.13572290354513955
701,2.1454543941840047e-10,2.157111685708986e-13,-2.1432972824982958e-10,-0.1357229079120062
721,2.0790821461443824e-10,2.1092160441777514e-13,-2.0769729301002046e-10,-0.13572291212620224
