iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.07279703660056856,0.07746860390799896,0.004671567307430402,0.004671567307430402
21,0.007777663238639117,0.005883812304633317,-0.0018938509340057997,-0.10375754087110645
41,0.0020607720998355237,0.001591543472770469,-0.00046922862706505475,-0.1225350350578393
61,0.0008215553947202567,0.0006212694072679676,-0.00020028598745228901,-0.12861569591174477
81,0.00039376146178589106,0.00028680745446373946,-0.0001069540073221516,-0.13149679522219893
101,0.00021886505934795548,0.00015371102071062354,-6.515403863733193e-5,-0.13313527396614974
121,0.00013445964970460952,9.15410885570856e-5,-4.2918561147523926e-5,-0.1341756915746369
141,8.799830489748906e-5,5.849089940249916e-5,-2.95074054949899e-5,-0.1348787258120055
161,5.9964135972569254e-5,3.922579647126935e-5,-2.0738339501299907e-5,-0.13536901764259743
181,4.1882979712390055e-5,2.7163568625336213e-5,-1.4719411087053842e-5,-0.13571594663853825
201,2.9736238120196044e-5,1.9249199311290374e-5,-1.048703880890567e-5,-0.13596289519195157
221,2.138039041171364e-5,1.3886636423539752e-5,-7.493753988173889e-6,-0.13613922326438246
241,1.5544261307269607e-5,1.0164817193021615e-5,-5.379444114247992e-6,-0.13626555835605778
261,1.1417465756374155e-5,7.531437459343526e-6,-3.886028297030629e-6,-0.13635653872279566
281,8.467442202683317e-6,5.639341263601081e-6,-2.828100939082236e-6,-0.13642250444345555
301,6.337049316432935e-6,4.2620491308063205e-6,-2.0750001856266144e-6,-0.13647071364006869
321,4.784552311506024e-6,3.24833753723352e-6,-1.5362147742725034e-6,-0.1365062561828189
341,3.6433602818686187e-6,2.494666211604096e-6,-1.1486940702645229e-6,-0.1365327119990133
361,2.7967415924012378e-6,1.928794289635319e-6,-8.679473027659186e-7,-0.13655260348738973
381,2.1625875246501193e-6,1.50003653363965e-6,-6.625509910104693e-7,-0.13656771019093789
401,1.6832400758012032e-6,1.1726226097972153e-6,-5.106174660039879e-7,-0.1365792942425951
421,1.318098846693185e-6,9.210077962573169e-7,-3.9709105043586813e-7,-0.13658826032853874
441,1.0381738364302392e-6,7.266305336876592e-7,-3.1154330274258e-7,-0.13659526447099968
461,8.223129899277517e-7,5.757384788204271e-7,-2.4657451110732466e-7,-0.13660078626514846
481,6.548255935799096e-7,4.580157914165899e-7,-1.968098021633197e-7,-0.13660517790224536
501,5.240210892141011e-7,3.65707036099969e-7,-1.5831405311413206e-7,-0.13660869897538322
521,4.2121741909424985e-7,2.929813176096241e-7,-1.2823610148462575e-7,-0.13661154220129218
541,3.399789014521171e-7,2.3543659340839503e-7,-1.0454230804372208e-7,-0.13661385267030132
561,2.7551129771910043e-7,1.8972766350565645e-7,-8.578363421344398e-8,-0.13661574178339525
581,2.2420106964170377e-7,1.532960738953545e-7,-7.090499574634926e-8,-0.1366172967622943
601,1.832790037349525e-7,1.2417152121507492e-7,-5.910748251987759e-8,-0.13661858682883443
621,1.50582530711067e-7,1.0082470433458925e-7,-4.9757826376477735e-8,-0.13661966713226462
641,1.2439792978683853e-7,8.206023421020924e-8,-4.2337695576629296e-8,-0.13662058134260593
661,1.0336039564377664e-7,6.693930656924453e-8,-3.642108907453211e-8,-0.1366213636230447
681,8.638562301649299e-8,5.472256571839007e-8,-3.1663057298102915e-8,-0.1366220403595202
701,7.261597682556609e-8,4.482655811886639e-8,-2.7789418706699697e-8,-0.1366226317187118
721,6.137618227678058e-8,3.67900172127246e-8,-2.4586165064055982e-8,-0.13662315300037775
741,5.213703996524548e-8,3.0247596647387167e-8,-2.1889443317858316e-8,-0.1366236157692254
761,4.448539704973326e-8,2.4909271077733903e-8,-1.9576125971999354e-8,-0.13662402877438506
781,3.809896282857591e-8,2.0544142611536474e-8,-1.7554820217039437e-8,-0.1366243986704052
801,3.272537664879852e-8,1.6967788482830706e-8,-1.5757588165967817e-8,-0.13662473055753577
821,2.8165482487029663e-8,1.4032434883911189e-8,-1.4133047603118474e-8,-0.13662502836775484
841,2.4260903142273563e-8,1.1619298192219672e-8,-1.2641604950053891e-8,-0.1366252951355192
861,2.0885746878149878e-8,9.632566140497816e-9,-1.1253180737652062e-8,-0.1366255332018466
881,1.794160147746621e-8,7.994662623885801e-9,-9.946938853580409e-9,-0.1366257443981094
