iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.06562844356068177,0.066352169493826,0.0007237259331442231,0.0007237259331442231
21,0.006793926051321947,0.005078791833164767,-0.00171513421815718,-0.09943064212847141
41,0.0017601806076668245,0.0013411650970932662,-0.00041901551057355827,-0.11526410884416315
61,0.0006940737562963044,0.0005310712325630863,-0.00016300252373321802,-0.12019852088874697
81,0.0003367437264663256,0.0002532700653995789,-8.347366106674668e-5,-0.12248238946578942
101,0.0001829834973082031,0.0001327228621426924,-5.026063516551068e-5,-0.12376456138109639
121,0.00010774871706390447,7.479953656415689e-5,-3.294918049974758e-5,-0.12456964278536158
141,6.725286929291707e-5,4.446294488469125e-5,-2.2789924408225817e-5,-0.12511257988753674
161,4.3917962441782934e-5,2.7533534954282348e-5,-1.6384427487500586e-5,-0.12549641779601323
181,2.9702763447621834e-5,1.761666118436909e-5,-1.2086102263252742e-5,-0.12577644767702262
201,2.0652226097318593e-5,1.1581382373975053e-5,-9.07084372334354e-6,-0.12598503845037654
221,1.4678462899535598e-5,7.788823466460812e-6,-6.889639433074786e-6,-0.12614262893436015
241,1.0618616433201866e-5,5.340371550114016e-6,-5.27824488308785e-6,-0.1262628691113305
261,7.793326633083199e-6,3.7213419478360487e-6,-4.07198468524715e-6,-0.12635529420583388
281,5.7889820797305836e-6,2.628692631277247e-6,-3.1602894484533366e-6,-0.12642678841809935
301,4.345608293227792e-6,1.8791642739742861e-6,-2.4664440192535054e-6,-0.1264824178361724
321,3.2934033252582906e-6,1.3577302536605445e-6,-1.9356730715977463e-6,-0.12652595127594304
341,2.5179539768072256e-6,9.902705366988868e-7,-1.5276834401083388e-6,-0.1265602122441312
361,1.940598104206325e-6,7.282737769544848e-7,-1.2123243272518401e-6,-0.1265873261459073
381,1.506532688829421e-6,5.395414813065892e-7,-9.669912075228317e-7,-0.12660889792063346
401,1.1771843595611899e-6,4.02373443429357e-7,-7.748109161318328e-7,-0.12662614367335515
421,9.251506524842465e-7,3.019033650139814e-7,-6.232472874702651e-7,-0.1266399895696681
441,7.307600737602619e-7,2.277886472099638e-7,-5.029714265502981e-7,-0.1266511459359753
461,5.797432454100047e-7,1.7275111199057156e-7,-4.0699213341943317e-7,-0.12666016192837568
481,4.6165108804692905e-7,1.3162709237208708e-7,-3.30023995674842e-7,-0.12666746555532893
501,3.6876226907773756e-7,1.0072578217005457e-7,-2.6803648690768296e-7,-0.12667339293498814
521,2.953195945002369e-7,7.738733402687499e-8,-2.179322604733619e-7,-0.12667820985442127
541,2.3699029398770128e-7,5.967837671486518e-8,-1.773119172728361e-7,-0.12668212781012156
561,1.9048465008763784e-7,4.6182536222855416e-8,-1.4430211386478242e-7,-0.12668531605690725
581,1.5328431358223749e-7,3.585539933076461e-8,-1.1742891425147288e-7,-0.1266879107408638
601,1.2344741107192659e-7,2.7922673653450307e-8,-9.552473741847629e-8,-0.1266900218756971
621,9.946666274900267e-8,2.1807476552208794e-8,-7.765918619679387e-8,-0.12669173871885986
641,8.016435535293626e-8,1.7077829325457717e-8,-6.308652602747853e-8,-0.12669313394036286
661,6.461393689071365e-8,1.340856580318739e-8,-5.1205371087526254e-8,-0.12669426687216645
681,5.20811629087498e-8,1.0553690487188513e-8,-4.152747242156129e-8,-0.12669518605119132
701,4.198017665596393e-8,8.326278123514845e-9,-3.3653898532449085e-8,-0.12669593122026288
721,3.3840785757383165e-8,6.583764742952137e-9,-2.7257021014431027e-8,-0.12669653491775976
741,2.7283957729106907e-8,5.2170758135616855e-9,-2.206688191554522e-8,-0.1266970237551541
761,2.200329965285293e-8,4.142511602377478e-9,-1.786078805047545e-8,-0.12669741945712368
781,1.775076591805283e-8,3.295649789184919e-9,-1.4455116128867912e-8,-0.12669773971755724
801,1.4325478003957926e-8,2.626750535657227e-9,-1.1698727468300699e-8,-0.1266979989090492
821,1.1564897947624457e-8,2.0972912098332566e-9,-9.4676067377912e-9,-0.1266982086742162
841,9.337777909676371e-9,1.6773496156562432e-9,-7.660428294020129e-9,-0.12669837842012605
861,7.538483493938887e-9,1.343622433072152e-9,-6.194861060866734e-9,-0.1266985157322489
881,6.082367217917237e-9,1.0779168449725945e-9,-5.004450372944643e-9,-0.126698626720883
901,4.901931796822665e-9,8.659963531192197e-10,-4.0359354437034456e-9,-0.12669871630996468
921,3.9436003402402105e-9,6.966937889321e-10,-3.2469065513081105e-9,-0.1266987884758561
941,3.1649749962576252e-9,5.612281417658226e-10,-2.6037468544918025e-9,-0.1266988464422954
961,2.532504897455614e-9,4.5267758594470155e-10,-2.0798273115109124e-9,-0.12669889283686264
981,2.0195210258538187e-9,3.65573024975242e-10,-1.6539480008785767e-9,-0.12669892981392736
1001,1.6046247357873288e-9,2.9558382710293254e-10,-1.3090409086843963e-9,-0.1266989591491572
1021,1.2704173106583248e-9,2.39274310492795e-10,-1.0311430001655297e-9,-0.1266989823109323
1041,1.0025437791021192e-9,1.9391387707600778e-10,-8.086299020261115e-10,-0.12669900051399108
1061,7.890121453960735e-10,1.573289988101063e-10,-6.316831465859672e-10,-0.12669901476026035
1081,6.197320835465146e-10,1.2778683259227012e-10,-4.919452509542445e-10,-0.12669902587108964
1101,4.862090741513152e-10,1.0390377362056331e-10,-3.823053005307519e-10,-0.12669903451405068
1121,3.813330697987475e-10,8.457363902223561e-11,-2.9675943077651193e-10,-0.126699041226317
1141,2.992142208911376e-10,6.891071321064271e-11,-2.3030350768049493e-10,-0.12669904643565055
1161,2.350362983108376e-10,5.6205017562446697e-11,-1.788312807483909e-10,-0.12669905047933044
1181,1.8491410697829787e-10,4.5886746983576774e-11,-1.390273599947211e-10,-0.12669905362099734
1201,1.4575335214288148e-10,3.7498066344807816e-11,-1.0825528579807366e-10,-0.12669905606529877
1221,1.1511762478910569e-10,3.067084044376529e-11,-8.44467843453404e-11,-0.12669905797029885
1241,9.110640549632986e-11,2.510857715622563e-11,-6.599782834010422e-11,-0.12669905945773613
1261,7.224733500692494e-11,2.0572354715022432e-11,-5.1674980291902506e-11,-0.12669906062130543
1281,5.74038978273373e-11,1.6869309853848667e-11,-4.0534587973488635e-11,-0.1266990615331988
1301,4.5699232808964264e-11,1.3843633960990232e-11,-3.185559884797403e-11,-0.12669906224917235
1321,3.6455764599295365e-11,1.1369242163536307e-11,-2.508652243575906e-11,-0.1266990628124192
1341,2.9148569104111044e-11,9.344012370291236e-12,-1.9804556733819808e-11,-0.12669906325651256
1361,2.3369796152822178e-11,7.685067991730314e-12,-1.5684728161091864e-11,-0.12669906360764163
1381,1.880099901684397e-11,6.325147543242005e-12,-1.2475851473601965e-11,-0.12669906388630578
1401,1.5191513131349795e-11,5.209510720779771e-12,-9.982002410570024e-12,-0.1266990641085881
1421,1.2342126066933318e-11,4.293606093187124e-12,-8.048519973746195e-12,-0.12669906428710587
1441,1.0093535322871623e-11,3.5411583453202278e-12,-6.552376977551395e-12,-0.12669906443172785
1461,8.318532982103925e-12,2.9225472590775143e-12,-5.395985723026411e-12,-0.12669906455013796
1481,6.916336073819973e-12,2.41360426504615e-12,-4.502731808773823e-12,-0.12669906464829528
1501,5.807611577578786e-12,1.9946020522927443e-12,-3.813009525286042e-12,-0.12669906473081172
1521,4.929619559338284e-12,1.6493891631419778e-12,-3.280230396196306e-12,-0.12669906480124998
1541,4.23250706602929e-12,1.3647842878931311e-12,-2.867722778136159e-12,-0.12669906486234953
1561,3.676631960942871e-12,1.1299609688436793e-12,-2.546670992099191e-12,-0.12669906491620106
1581,3.2312715058583644e-12,9.360960983605234e-13,-2.295175407497841e-12,-0.126699064964393
1601,2.8731943764186288e-12,7.759438988416998e-13,-2.097250477576929e-12,-0.12669906500813993
1621,2.5849120012989067e-12,6.435419326242976e-13,-1.941370068674609e-12,-0.12669906504838624
1641,2.3526882465976223e-12,5.340311252428841e-13,-1.8186571213547382e-12,-0.12669906508587642
1661,2.1651134083630955e-12,4.4337907857401725e-13,-1.7217343297890783e-12,-0.12669906512119442
1681,2.012790641189583e-12,3.6832392454799864e-13,-1.6444667166415842e-12,-0.12669906515478946
1701,1.8884644598464643e-12,3.0612483128741526e-13,-1.582339628559049e-12,-0.12669906518700427
1721,1.7869400984616413e-12,2.5457754501713837e-13,-1.5323625534445029e-12,-0.1266990652181079
1741,1.7043409794457072e-12,2.1181422554456785e-13,-1.4925267539011393e-12,-0.12669906524832156
1761,1.6371775167108246e-12,1.7633650539388017e-13,-1.4608410113169444e-12,-0.12669906527782776
1781,1.5819322148811747e-12,1.468709725026237e-13,-1.435061242378551e-12,-0.1266990653067661
1801,1.5354369468785819e-12,1.224226081633466e-13,-1.4130143387152353e-12,-0.12669906533523104
1821,1.4954767968337838e-12,1.0208739886783523e-13,-1.3933893979659486e-12,-0.12669906536328185
1841,1.4609336771688864e-12,8.518388768973566e-14,-1.3757497894791507e-12,-0.12669906539096107
1861,1.4311336192630449e-12,7.112781088679616e-14,-1.3600058083762488e-12,-0.1266990654183078
1881,1.405214996555637e-12,5.941782469946459e-14,-1.3457971718561724e-12,-0.12669906544535695
1901,1.3819662765227154e-12,4.9673159347697125e-14,-1.3322931171750182e-12,-0.12669906547213067
1921,1.360413925195132e-12,4.1546268201080645e-14,-1.3188676569940513e-12,-0.1266990654986357
1941,1.3403195841966686e-12,3.4782783603446156e-14,-1.3055368005932225e-12,-0.12669906552487237
1961,1.322064522426066e-12,2.913410749698786e-14,-1.2929304149290781e-12,-0.1266990655508489
1981,1.3060687235747874e-12,2.442591590095924e-14,-1.2816428076738282e-12,-0.12669906557658672
2001,1.2921453637055205e-12,2.0493222029294962e-14,-1.2716521416762255e-12,-0.12669906560211291
2021,1.2796134536140632e-12,1.721298307895805e-14,-1.262400470535105e-12,-0.126699065627448
2041,1.2679518638524804e-12,1.4474507403642174e-14,-1.2534773564488383e-12,-0.12669906565260183
2061,1.257140778823509e-12,1.2186983632059842e-14,-1.244953795191449e-12,-0.12669906567758082
2081,1.2475416540903612e-12,1.028270475511065e-14,-1.2372589493352504e-12,-0.12669906570239756
2101,1.2392405202297481e-12,8.672234916700164e-15,-1.230568285313048e-12,-0.12669906572707115
2121,1.2316829155835491e-12,7.334753515803099e-15,-1.2243481620677461e-12,-0.1266990657516171
2141,1.2240655719949816e-12,6.208198066240956e-15,-1.2178573739287406e-12,-0.12669906577603698
2161,1.2158425972377896e-12,5.269177675777436e-15,-1.2105734195620122e-12,-0.12669906580031895
2181,1.2071668930347842e-12,4.4822706558185134e-15,-1.2026846223789657e-12,-0.12669906582444818
2201,1.1984368569963089e-12,3.828702231108622e-15,-1.1946081547652001e-12,-0.12669906584841698
2221,1.18984548869362e-12,3.273484909429433e-15,-1.1865720037841906e-12,-0.12669906587222485
2241,1.1810740358230248e-12,2.811180182808379e-15,-1.1782628556402165e-12,-0.12669906589586982
2261,1.171719698898883e-12,2.4245736701075746e-15,-1.1692951252287755e-12,-0.1266990659193421
2281,1.161807335829978e-12,2.0858943604757483e-15,-1.1597214414695023e-12,-0.12669906594262803
2301,1.1519339956911837e-12,1.819309259471594e-15,-1.1501146864317121e-12,-0.12669906596572098
2321,1.1427524635225028e-12,1.5867430688925938e-15,-1.1411657204536102e-12,-0.12669906598862793
2341,1.13446308460887e-12,1.3898472031165595e-15,-1.1330732374057535e-12,-0.12669906601136502
2361,1.1267670431798013e-12,1.226324592377563e-15,-1.1255407185874237e-12,-0.12669906603394693
2381,1.1192472299572148e-12,1.0838424188472745e-15,-1.1181633875383675e-12,-0.1266990660563801
2401,1.1119056368802371e-12,9.73660708851763e-16,-1.1109319761713854e-12,-0.12669906607866682
2421,1.1050697058988448e-12,8.644356031734966e-16,-1.1042052702956713e-12,-0.12669906610081355
2441,1.0990273755833515e-12,7.873252910840169e-16,-1.0982400502922674e-12,-0.12669906612283371
2461,1.0934991049210897e-12,7.239657009338449e-16,-1.092775139220156e-12,-0.12669906614474077
2481,1.0878677881910436e-12,6.664734597232113e-16,-1.0872013147313203e-12,-0.1266990661665385
2501,1.0815918759375687e-12,6.069936439745955e-16,-1.080984882293594e-12,-0.1266990661882185
2521,1.074722394821354e-12,5.743336284532477e-16,-1.0741480611929009e-12,-0.1266990662097672
2541,1.0675886014276339e-12,5.483432403659939e-16,-1.067040258187268e-12,-0.12669906623117572
2561,1.0604569782379003e-12,5.152526787684284e-16,-1.0599417255591319e-12,-0.1266990662524421
2581,1.0531892389917944e-12,4.791284751889906e-16,-1.0527101105166054e-12,-0.12669906627356559
2601,1.0454117765533175e-12,4.508079324631596e-16,-1.0449609686208544e-12,-0.12669906629453953
2621,1.0370838274881054e-12,4.3106960485473555e-16,-1.0366527578832508e-12,-0.12669906631535233
2641,1.0285709737985223e-12,4.141872285554492e-16,-1.0281567865699668e-12,-0.1266990663359959
2661,1.0204609531769126e-12,3.987086617657453e-16,-1.0200622445151468e-12,-0.12669906635647296
2681,1.0131040730023993e-12,3.877341420646565e-16,-1.0127163388603347e-12,-0.12669906637679587
2701,1.0062880388040347e-12,3.7977059754796067e-16,-1.0059082682064867e-12,-0.1266990663969781
2721,9.996792416410772e-13,3.81525962926936e-16,-9.992977156781502e-13,-0.12669906641702694
2741,9.931747166969078e-13,3.601454099271614e-16,-9.928145712869806e-13,-0.12669906643694465
2761,9.869893060488645e-13,3.612819170834404e-16,-9.866280241317811e-13,-0.12669906645673515
2781,9.814319528411666e-13,3.45336678369163e-16,-9.810866161627974e-13,-0.1266990664764085
2801,9.764127252683064e-13,3.423840909645074e-16,-9.76070341177342e-13,-0.12669906649597684
2821,9.714222152968026e-13,3.354385948030677e-16,-9.710867767019997e-13,-0.12669906651544624
2841,9.65991366070551e-13,3.336340025235108e-16,-9.656577320680274e-13,-0.12669906653481203
2861,9.600022735266823e-13,3.421847277252114e-16,-9.596600887989571e-13,-0.1266990665540631
2881,9.53681255175622e-13,3.2917654758029543e-16,-9.533520786280416e-13,-0.1266990665731904
2901,9.473611966945713e-13,3.340538853227211e-16,-9.470271428092487e-13,-0.12669906659219105
2921,9.409608564131823e-13,3.166539548291203e-16,-9.406442024583532e-13,-0.12669906661106486
2941,9.34226883991742e-13,3.145881343914156e-16,-9.339122958573506e-13,-0.12669906662980787
2961,9.269904952682732e-13,3.1565999079526827e-16,-9.266748352774779e-13,-0.12669906664841096
2981,9.194823038169082e-13,3.1804115291066317e-16,-9.191642626639976e-13,-0.12669906666686573
3001,9.121956034581178e-13,3.09647638918777e-16,-9.11885955819199e-13,-0.12669906668517186
3021,9.054922908171456e-13,3.0089998113241996e-16,-9.051913908360132e-13,-0.12669906670333822
3041,8.993316495837164e-13,2.9090764552239987e-16,-8.990407419381941e-13,-0.12669906672137674
3061,8.934198245386917e-13,2.970808097341652e-16,-8.931227437289575e-13,-0.1266990667392952
3081,8.875755656771203e-13,2.9729820774164555e-16,-8.872782674693786e-13,-0.12669906675709625
3101,8.819354169843229e-13,2.9348257348995365e-16,-8.816419344108329e-13,-0.1266990667747822
3121,8.767973468845912e-13,3.0044018524965177e-16,-8.764969066993415e-13,-0.1266990667923603
3141,8.721495998787235e-13,2.8898561619638565e-16,-8.71860614262527e-13,-0.126699066809841
3161,8.676815883695162e-13,2.960310280648647e-16,-8.673855573414514e-13,-0.1266990668272314
3181,8.6291975930491e-13,2.9148707540516563e-16,-8.626282722295048e-13,-0.12669906684452997
3201,8.576682972379872e-13,2.8850988015963424e-16,-8.573797873578276e-13,-0.1266990668617282
3221,8.520789259441481e-13,2.9022588372399055e-16,-8.517887000604242e-13,-0.12669906687881738
3241,8.464227243979555e-13,2.8177253063510036e-16,-8.461409518673204e-13,-0.12669906689579383
3261,8.407692595469388e-13,2.7345750514062783e-16,-8.404958020417982e-13,-0.1266990669126574
3281,8.348838760593216e-13,2.734532209969593e-16,-8.346104228383246e-13,-0.12669906692940594
3301,8.286002368081422e-13,2.77479491306539e-16,-8.283227573168357e-13,-0.12669906694603278
3321,8.219830468822078e-13,2.706343762806855e-16,-8.217124125059271e-13,-0.12669906696253003
